News Headline,Sentiment
"BGR Energy: Margin pressure, high working capital need may co keep in a tight spot",negative
Titagarh Wagons forays in metro coach business; stock up 1 per cent,positive
"Hit by another high profile exit; Infosys drops 7%, slips below Rs 3,000",negative
SC dismisses Dalals' plea in the IPO fraud case,neutral
IT stocks likely to take Nifty to 8000-8100 levels: Sandeep Wagle,neutral
CORRECT: Tapestry Q2 adj. EPS $1.10; FactSet consensus 99 cents,neutral
$WORK - Slack -5% after statement on IBM https://t.co/L71kecX7LL,negative
OMC stocks are not very fundamental call: UTI AMC,negative
$AKCA (+1.0% pre) Akcea and Ionis $IONS launch late-stage AKCEA-TTR-LRx study - SA https://t.co/2uyAbK08j0,positive
"Myllykoski , with one paper plant in Finland , one in the US and three in Germany , had revenues of EUR286m in the first half of 2010 and an operating loss of EUR12m , Reuters said .",negative
$XLE $NOV $XEC - Oil slides again as traders await news on OPEC+ cuts https://t.co/fM4jMDNb9U,negative
KPTL shares surge 7% as company bags orders worth Rs 560 crore,positive
China is in preliminary talks to support the EU's backup plan for settling international trade disputes https://t.co/QJPr0IedLP,neutral
"AAP effect? RIL slips below Rs 800, expert gets bearish",negative
Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005 .,negative
Net profit in the period in 2009 was ( EURO ) 29 million .,neutral
Rupee rules steady against dollar at 59.11,neutral
"It operates under three distinct brands : United Supermarkets , Market Street and United Supermercado .",neutral
Net loss in the same period in 2009 was euro18 .6 million .,neutral
"$DAN - Dana Slogging Through Some End-Market Challenges, But The Longer-Term Outlook Is Better. Continue reading:… https://t.co/Yhw34F3a2O",neutral
Nooruddin Fidai | Creating magic out of moving averages - Moneycontrol.com,neutral
"Finnish construction company YIT is reducing the number of start-ups of market-financed residential units in 2007 to about 2,300 from the previously announced 2,700 .",negative
StockBeat - Chip Stocks Rise as Huawei Granted Another Reprieve on Trade Ban,positive
"Profit for the period totaled EUR 39.4 mn , up from EUR 33.9 mn in the corresponding period in 2006 .",positive
Oil slips towards $110 as supply fears fade,negative
NMDC posts 34 per cent rise in fourth quarter,positive
Downgrades 4/7: $MLND $MSGN $MTLS $O $OC $OVV $PEB $PK $PLYA $QEP $RHP $RPAI $SAIA $SDC $SHOP $SKY $SLG $SM $TWLO… https://t.co/NGkYTADOSt,negative
State Bank of Travancore Q3 Net plunges 88 per cent at Rs 14.76 crore,negative
"`` We can say that the number of deals has become normalized by the moment , and therefore we have decided to devalue our apartments now on sale , '' he added .",negative
Grasim surges over 13% as CLSA raises target price,positive
Nickel futures down on subdued domestic demand,negative
Profit-taking pulls Nikkei from 5-1/2-mth high,negative
Sales of clothing developed best .,positive
Caustic soda prices decline on reduced offtake,negative
Spill contained at Shell's Puget Sound refinery,neutral
Hedge funds most bullish on silver in 7 months on hope it will outperform gold,positive
S&P 500 briefly turns positive,positive
Take Solutions net profit up 115.8% at Rs 69.99 crore,positive
"$GPP - Green Plains Partners EPS misses by $0.01, misses on revenue https://t.co/MTt2czUWkk",negative
Chana futures soften 0.31% on weak demand,negative
Comex gold prices inch lower in early noon trades,negative
China's Hebei province imposes total ban on P2P platforms,negative
The high in WTI in September following the drone strikes on Saudi oil facilities was 63.40.  Crude oil right now is at 63.38.,positive
"Kohl's shares tank on earnings miss, retailer cuts fiscal 2019 earnings outlook",negative
"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .",negative
ICICI Prudential Life profit up 3-fold at Rs 808 cr,positive
CDC SAYS REPATRIATED AMERICANS ARE UNDER FEDERAL QUARANTINE,neutral
"Advise to buy Motherson Sumi, Apollo Tyre: Vinay Khattar",positive
Bearish on Bajaj Auto: Ashwani Gujral,negative
"The OMX Helsinki 25 index was up 0.92 pct at 2,518.67 and the Helsinki CAP portfolio index was 0.91 pct higher at 4,711.19 .",positive
Starbucks upgraded to overweight at J.P. Morgan after meeting with executives,positive
"Stock Market Update: Stock market opens firmly higher, tech stocks lead",positive
China EV startup Byton receives California distributor license,positive
Edelweiss Financial Services shares surge as subsidiary gets FIPB nod,positive
Gold gains more than $80 an ounce in largest daily dollar climb on record https://t.co/WR0A7nyXi1,positive
PFC tax free Bonds oversubscribed 12.09x on the first day,positive
"AUD/USD and NZD/USD Fundamental Daily Forecast – Aussie, Kiwi Rebound Amid Increasing Demand for Higher Yields",positive
"$BIIB - Questions Linger After CTAD For Biogen's Aducanumab, But Trading Opportunities Exist. Follow this and any o… https://t.co/gNTMKMWrzT",neutral
FII buying in V-Mart Retail crosses limit; no further purchase,negative
"Will go for stocks like Bajaj Finserv, Max India at lower levels: Gaurang Shah, Geojit BNP Paribas Financial Services",positive
"`` This is super nasty , '' said Eric Schultze , chief technology officer at Shavlik Technologies LLC , a St. Paul , Minn.-based maker of patch management tools .",negative
Rolta India shares gain almost 12 per cent on smart earnings,positive
"Samsung currently occupies third place and lost ground during the quarter , dropping by 1.8 % to an 11.1 % share overall .",negative
"Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .",positive
Crude palm oil futures soften 0.58 per cent on sluggish demand,negative
SurveyMonkey CEO: Our data shows Uber could raise prices because 'people are addicted' to app https://t.co/51xhXDlTSf,positive
Crude Holds Below $50 as OPEC Dithers Over Virus Response,negative
"Sensex ends below 21,800; tech, pharma, realty decline",negative
Stocks bounce up after China confirms trade deal with U.S.,positive
Holcim-Ambuja Cements deal not winsome for investors,negative
"Voltas shares plunge on Q3 results, outlook",negative
China Virus Crisis Roils Supply Chains for Global Manufacturers,negative
Phoenix Mills: Improved sentiments make the stock a good buy,positive
Notorious RBG Talks of Barmaids as She Accepts Berggruen Prize,neutral
Whats dragging the stock of Central Bank of India down?,negative
"Besides , Pit-Produkt will enter the new segments .",neutral
Catch-up game: BSE mid-cap index trails bigger peers,positive
"Asia shares mostly down, dollar under pressure",negative
"Dhanteras gold, silver sales to surge on lower prices",positive
Central Bank of Philippines : Inflation Eases Further to 2.5 Percent in March #CentralBankofPhilippines #economy… https://t.co/BXqDnEXNqV,positive
National Fertilizers Q2 profit down 12% at Rs 54 crore,negative
Wagon supply delay drags Texmaco into Rs 3.5 crore loss,negative
SPDR S&P Retail ETF down 1.3% in premarket trading,negative
Advanced Emissions Solutions declares $0.25 dividend,neutral
Marinus Pharma stock price target cut to $6 from $7 at Leerink,negative
Bharati Shipyard declared 30% dividend,negative
Senate Passes Bill To Support Hong Kong Protestors,neutral
Uber's new roadmap to profitability draws Wall Street praise,positive
"Suburban Propane Partners EPS misses by $0.02, misses on revenue",negative
Nalco Q1 net jumps 69% to Rs 271 crore on higher aluminium prices,positive
Fed Liquidity Drain Spoils Virus-Surge-Inspired Stock Buying-Panic | Zero Hedge https://t.co/wnLxXP4sHu,negative
Srei Infra Q2 net rises 194 per cent,positive
Devaluation fears grow amid China currency drop,negative
"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .",negative
"Should You Worry About AcelRx Pharmaceuticals, Inc.'s (NASDAQ:ACRX) CEO Salary Level?",neutral
IIFCL FY11 net rises by 61 pc to Rs 262.28 cr,positive
Germany's DAX latest market to strike record high,positive
Texmaco could give favourable returns: Deepak Mohoni,positive
Small stocks give better returns to investors so far this year,positive
LSU Quarterback Joe Burrow Wins Heisman Trophy in Landslide Vote,neutral
"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .",positive
"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri",negative
Oil drops https://t.co/xb3srmfsWj https://t.co/I5DioT0KQk,negative
Kitex Garments surges nearly 60% in four sessions on robust results,positive
Central bank should resume FX purchases if dollar falls below 60 to rouble: Kremlin aide,negative
"U.S. Anti-Tax Sentiment Linked To History Of Slavery, Economists Argue In Book",neutral
$SRNE Took some. Love the news.,positive
"Bearish on sugar stocks, Balrampur a contrarian call: Jagdish Malkani",negative
"The move will be carried out by transferring HKScan 's production-related property , plant , equipment , as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland .",neutral
Nifty to get past 8000 at some point: Ashwani Gujral,neutral
J.C. Penney Again at Risk Of NYSE Delisting,negative
It is a disappointment to see the plan folded .,negative
"Exclusive: Fearing Huawei curbs, Deutsche Telekom tells Nokia to shape up",neutral
Realty stocks seem to be falling sharply: Ashwani Gujral,negative
"Shilpa Shetty, Raj Kundra snap up defunct Hindusthan Safety Glass Industries",neutral
Petronet LNG is a good pick: Rajesh Jain,positive
$CLVS the squeeze continues........ https://t.co/Rwl6bjFKCp,positive
Copper softens on global cues,negative
"Press release 9 October 2009 Ruukki has signed a contract to deliver and install the steel structures for a bridge over the Kyronsalmi strait in Savonlinna , Finland .",positive
Major indexes in the red after hitting record highs,negative
European stocks decline amid weak data and coronavirus concerns,negative
"U.S. consumers fear for jobs, debt payments because of coronavirus: New York Fed survey https://t.co/rKzcOAejIE https://t.co/q1H7vftWjJ",negative
Anil Dua quits Hero MotoCorp; to pursue career abroad,neutral
"Finnish plumbing and heating systems supplier Uponor 's net sales from continuing operations decreased by 9.4 % in 2008 to EUR 949.2 mn from EUR 1,047.4 mn in 2007 .",negative
"$HP - Helmerich & Payne: Dividend Safety Improving, Although Concerns Remain. Read more: https://t.co/vQv7uA4Vnp… https://t.co/O2CjjBd9Di",neutral
JLT buys 26% in Sunidhis insurance brokerage arm,neutral
NexOptic Shareholders Support all Resolutions at its Annual and Extraordinary General Meeting  https://t.co/4R4lQYA45E,neutral
3 Top-Ranked Real Estate Mutual Funds to Buy Today,neutral
"After Growing 16% In 2 Years, Why Did Lowe’s Number Of Stores Decrease?",negative
Sebi to seek extra funds for investor programmes,neutral
L&T looks reasonably priced as of now: Prashastha Seth,positive
"Finnish forest machinery and equipment maker Ponsse Oyj said on October 5 , 2007 it will deliver a total of 67 cut-to-length method forest machines and 44 harvester heads to Brazilian paper maker Bahia Pulp and to unnamed Uruguayan wood harvesting contractors .",positive
